Date,Date de valeur,Description,Category,Débit,Crédit,Solde,Source
03/07/2024,03/07/2024,Retrait sur GAB confrere  430130 FT24185JW0W7\BNK  SGMADA Mahazo,Retrait,50000.0,,241648.29,MCB Internet Banking Document (19).csv
03/07/2024,03/07/2024,Retrait sur GAB confrere  541310 FT24185876BB\BNK  SGMADA Mahazo 2,Retrait,100000.0,,141648.29,MCB Internet Banking Document (19).csv
08/07/2024,08/07/2024,Virement recus Banque Confrere  RIAKE FT24190W13C8\BNK   Acompte Inscirkle,Riake,,600000.0,741648.29,MCB Internet Banking Document (19).csv
10/07/2024,09/07/2024,Frais de virement FT2419241ZL7\BNK,Frais bancaires,5000.0,,736648.29,MCB Internet Banking Document (19).csv
10/07/2024,09/07/2024,TVA FT2419241ZL7\BNK,Frais bancaires,1000.0,,735648.29,MCB Internet Banking Document (19).csv
10/07/2024,09/07/2024,Prelevement automatic -DR DD INTERMEDIATARY FT2419241ZL7\BNK   TELMA S.A F2407774576,Autre revenu,,249000.0,486648.29,MCB Internet Banking Document (19).csv
12/07/2024,12/07/2024,Transfer Bank to Wallet  MVOLA WALLET FT24194WFCZP\BNK   Mvola Bank to,Mvola (sortie),50000.0,,436648.29,MCB Internet Banking Document (19).csv
12/07/2024,12/07/2024,Transfer Bank to Wallet  MVOLA WALLET FT24194CFH4T\BNK   Mvola Bank to Wallet,Mvola (sortie),100000.0,,336648.29,MCB Internet Banking Document (19).csv
16/07/2024,16/07/2024,Retrait sur GAB confrere  307490 FT24198VTBM9\BNK  SGMADA Agence MAHAZO,Retrait,300000.0,,36648.29,MCB Internet Banking Document (19).csv
19/07/2024,19/07/2024,Transfer Wallet to Bank Mvola Wallet to FT24201WGXW1\BNK,Mvola (sortie),70000.0,,106648.29,MCB Internet Banking Document (19).csv
22/07/2024,22/07/2024,DB vente carte etrangere  241720 FT24204NC576\BNK  CONTABO.COM,Paiement carte,64932.25,,41716.04,MCB Internet Banking Document (19).csv
31/07/2024,01/08/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240731,Frais bancaires,2000.0,,39716.04,MCB Internet Banking Document (19).csv
31/07/2024,01/08/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240731,Frais bancaires,10000.0,,29716.04,MCB Internet Banking Document (19).csv
01/08/2024,31/07/2024,Transfert compte a compte MCB MADAGASCAR FT24213C1RKV\B99   EXT SGM MAHAZO 210624,Autre revenu,,400000.0,429716.04,MCB Internet Banking Document (20).csv
02/08/2024,02/08/2024,Retrait sur GAB confrere  542380 FT24215T0KZP\BNK  BNI LA CITY ALAROBIA,Retrait,20000.0,,409716.04,MCB Internet Banking Document (20).csv
09/08/2024,08/08/2024,Frais de virement FT242226HDGJ\BNK,Frais bancaires,5000.0,,404716.04,MCB Internet Banking Document (20).csv
09/08/2024,08/08/2024,TVA FT242226HDGJ\BNK,Frais bancaires,1000.0,,403716.04,MCB Internet Banking Document (20).csv
09/08/2024,08/08/2024,Prelevement automatic -DR DD INTERMEDIATARY FT242226HDGJ\BNK   TELMA S.A F2408864098,Autre revenu,,249000.0,154716.04,MCB Internet Banking Document (20).csv
09/08/2024,09/08/2024,Virement recus Banque Confrere  RIAKE FT24222NM13Y\BNK   Suite Paiement Mrway,Riake,,600000.0,754716.04,MCB Internet Banking Document (20).csv
12/08/2024,12/08/2024,DB vente carte confrere  467450 FT24225G3BF5\BNK  S2M,Paiement carte,69850.0,,684866.04,MCB Internet Banking Document (20).csv
12/08/2024,12/08/2024,DB vente carte confrere  468920 FT242254WMZ8\BNK  S2M,Paiement carte,14830.0,,670036.04,MCB Internet Banking Document (20).csv
12/08/2024,12/08/2024,DB vente carte confrere  470030 FT24225B9XNB\BNK  S2M,Paiement carte,6900.0,,663136.04,MCB Internet Banking Document (20).csv
12/08/2024,12/08/2024,DB vente carte etrangere  345440 FT2422574WR9\BNK  NAME-CHEAP.COM VZ4RNI,Paiement carte,160667.05,,502468.99,MCB Internet Banking Document (20).csv
19/08/2024,19/08/2024,Retrait sur GAB confrere  627810 FT24232Y8RN4\BNK  BNI BNIANALAMAHITSY,Retrait,50000.0,,452468.99,MCB Internet Banking Document (20).csv
19/08/2024,19/08/2024,DB vente carte confrere  466180 FT24232ZB912\BNK  SOCIETE LIANTSOA,Paiement carte,66910.0,,385558.99,MCB Internet Banking Document (20).csv
19/08/2024,19/08/2024,Retrait sur GAB confrere  467310 FT242327GN9F\BNK  SGMADA Mahazo 2,Retrait,50000.0,,335558.99,MCB Internet Banking Document (20).csv
19/08/2024,19/08/2024,DB vente carte etrangere  248780 FT24232RVLMG\BNK  CONTABO-COM,Paiement carte,65901.23,,269657.76,MCB Internet Banking Document (20).csv
26/08/2024,26/08/2024,Retrait sur GAB confrere  590310 FT24239BL5Q3\BNK  SGMADA Agence MAHAZO-An,Retrait,50000.0,,219657.76,MCB Internet Banking Document (20).csv
26/08/2024,26/08/2024,Retrait sur GAB confrere  711410 FT24239CHXKS\BNK  SGMADA Agence MAHAZO,Retrait,20000.0,,199657.76,MCB Internet Banking Document (20).csv
27/08/2024,27/08/2024,Retrait sur GAB confrere  639020 FT2424030VZL\BNK  SGMADA Agence MAHAZO-An,Retrait,50000.0,,149657.76,MCB Internet Banking Document (20).csv
30/08/2024,30/08/2024,Retrait sur GAB confrere  737950 FT24243425J4\BNK  SGMADA Mahazo 2,Retrait,30000.0,,119657.76,MCB Internet Banking Document (20).csv
30/08/2024,01/09/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240831,Frais bancaires,2000.0,,117657.76,MCB Internet Banking Document (20).csv
30/08/2024,01/09/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240831,Frais bancaires,10000.0,,107657.76,MCB Internet Banking Document (20).csv
02/09/2024,02/09/2024,Transfer Bank to Wallet  MVOLA WALLET FT24246943C3\BNK   Mvola Bank to Wallet,Mvola (sortie),20000.0,,87657.76,MCB Internet Banking Document (21).csv
04/09/2024,04/09/2024,Retrait sur GAB confrere  638520 FT242489G1WG\BNK  SGMADA Mahazo,Retrait,10000.0,,77657.76,MCB Internet Banking Document (21).csv
09/09/2024,09/09/2024,Retrait sur GAB confrere  714130 FT24253KKQ47\BNK  SGMADA Mahazo,Retrait,50000.0,,27657.76,MCB Internet Banking Document (21).csv
09/09/2024,09/09/2024,Retrait sur GAB confrere  REV FT24253V8VHR\BNK   714580 SGMADA Mahazo,Retrait,50000.0,,77657.76,MCB Internet Banking Document (21).csv
10/09/2024,10/09/2024,Transfer Wallet to Bank Mvola Wallet to FT242549L721\BNK,Mvola (sortie),300000.0,,377657.76,MCB Internet Banking Document (21).csv
11/09/2024,09/09/2024,Frais de virement FT24254K846J\BNK,Frais bancaires,5000.0,,372657.76,MCB Internet Banking Document (21).csv
11/09/2024,09/09/2024,TVA FT24254K846J\BNK,Frais bancaires,1000.0,,371657.76,MCB Internet Banking Document (21).csv
11/09/2024,09/09/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24254K846J\BNK   TELMA S.A F2409991252,Autre revenu,,249000.0,122657.76,MCB Internet Banking Document (21).csv
16/09/2024,16/09/2024,Retrait sur GAB confrere  631480 FT242604QT6Z\BNK  SGMADA Mahazo,Retrait,30000.0,,92657.76,MCB Internet Banking Document (21).csv
17/09/2024,17/09/2024,Transfer Bank to Wallet  MVOLA WALLET FT24261RN5T9\BNK   Mvola Bank to Wallet,Mvola (sortie),2000.0,,90657.76,MCB Internet Banking Document (21).csv
17/09/2024,17/09/2024,Retrait sur GAB confrere  668990 FT24261B7S0J\BNK  SGMADA Mahazo,Retrait,20000.0,,70657.76,MCB Internet Banking Document (21).csv
19/09/2024,19/09/2024,DB vente carte etrangere  247260 FT242639BFYR\BNK  WWW CONTABO COM,Paiement carte,65232.96,,5424.8,MCB Internet Banking Document (21).csv
20/09/2024,20/09/2024,Virement recus Banque Confrere  RIAKE FT24264HJX88\BNK   Inscirkle,Riake,,600000.0,605424.8,MCB Internet Banking Document (21).csv
20/09/2024,20/09/2024,Retrait sur GAB confrere  706920 FT2426474P1J\BNK  SGMADA Agence MAHAZO-An,Retrait,50000.0,,555424.8,MCB Internet Banking Document (21).csv
20/09/2024,20/09/2024,Frais de virement FT24264W7KLR\BNK,Frais bancaires,1275.0,,554149.8,MCB Internet Banking Document (21).csv
20/09/2024,20/09/2024,TVA FT24264W7KLR\BNK,Frais bancaires,255.0,,553894.8,MCB Internet Banking Document (21).csv
20/09/2024,20/09/2024,Transfer Bank to Wallet  MVOLA WALLET FT24264W7KLR\BNK   Mvola Bank to Wallet,Mvola (sortie),255000.0,,298894.8,MCB Internet Banking Document (21).csv
30/09/2024,01/10/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240930,Frais bancaires,2000.0,,296894.8,MCB Internet Banking Document (21).csv
30/09/2024,01/10/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240930,Frais bancaires,10000.0,,286894.8,MCB Internet Banking Document (21).csv
04/10/2024,04/10/2024,DB vente carte etrangere  073310 FT24278GJR2P\BNK  STACKBLITZ,Paiement carte,42171.63,,244723.17,MCB Internet Banking Document (22).csv
07/10/2024,07/10/2024,Transfer Bank to Wallet  MVOLA WALLET FT242816BLH5\BNK   Mvola Bank to Wallet,Mvola (sortie),100000.0,,144723.17,MCB Internet Banking Document (22).csv
14/10/2024,14/10/2024,Transfer Wallet to Bank Mvola Wallet to FT242889HXF0\BNK,Mvola (sortie),130000.0,,274723.17,MCB Internet Banking Document (22).csv
17/10/2024,17/10/2024,TVA CHG2429143915\BNK,Frais bancaires,1000.0,,273723.17,MCB Internet Banking Document (22).csv
17/10/2024,17/10/2024,Commission CHG2429143915\BNK,Autre revenu,,5000.0,268723.17,MCB Internet Banking Document (22).csv
18/10/2024,18/10/2024,Transfer Wallet to Bank Mvola Wallet to FT24292X49BX\BNK,Mvola (sortie),200000.0,,468723.17,MCB Internet Banking Document (22).csv
18/10/2024,18/10/2024,Retrait sur GAB confrere  504770 FT24292X6GY3\BNK  BNI CMT AMBOHIMANGAKELY,Retrait,150000.0,,318723.17,MCB Internet Banking Document (22).csv
18/10/2024,18/10/2024,Virement recus Banque Confrere  MEDDOC HEALTHCARE FT24292XHDTC\BNK   DEVELOPPEMENT PLATEFORME 1ERE TRANC,Autre revenu,,10000000.0,10318723.17,MCB Internet Banking Document (22).csv
21/10/2024,21/10/2024,DB vente carte etrangere  248400 FT24295QM7M2\BNK  WWW CONTABO- COM,Paiement carte,66089.84,,10252633.33,MCB Internet Banking Document (22).csv
21/10/2024,21/10/2024,Frais de virement FT24295B8Z6L\BNK,Frais bancaires,1350.0,,10251283.33,MCB Internet Banking Document (22).csv
21/10/2024,21/10/2024,TVA FT24295B8Z6L\BNK,Frais bancaires,270.0,,10251013.33,MCB Internet Banking Document (22).csv
21/10/2024,21/10/2024,Transfer Bank to Wallet  MVOLA WALLET FT24295B8Z6L\BNK   Mvola Bank to Wallet,Mvola (sortie),270000.0,,9981013.33,MCB Internet Banking Document (22).csv
21/10/2024,21/10/2024,Transfer Wallet to Bank Mvola Wallet to FT24295VQV68\BNK,Mvola (sortie),30000.0,,10011013.33,MCB Internet Banking Document (22).csv
21/10/2024,21/10/2024,Retrait en especes  LUI MEME TT24295P3CMW\BNK,Retrait,10000000.0,,11013.33,MCB Internet Banking Document (22).csv
31/10/2024,01/11/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241031,Frais bancaires,2000.0,,9013.33,MCB Internet Banking Document (22).csv
05/11/2024,05/11/2024,Transfer Wallet to Bank Mvola Wallet to FT2431000BBC\BNK,Mvola (sortie),50000.0,,49013.33,MCB Internet Banking Document (23).csv
05/11/2024,05/11/2024,DB vente carte etrangere  713730 FT24310N41B5\BNK  WWW/CONTABO/ COM,Paiement carte,23421.35,,25591.98,MCB Internet Banking Document (23).csv
06/11/2024,06/11/2024,Virement recus Banque Confrere  HERE2BE FT24311MWQG2\BNK   Adsecura - Bondy,Autre revenu,,500000.0,525591.98,MCB Internet Banking Document (23).csv
11/11/2024,08/11/2024,Frais de virement FT24316QS4SD\BNK,Frais bancaires,5000.0,,520591.98,MCB Internet Banking Document (23).csv
11/11/2024,08/11/2024,TVA FT24316QS4SD\BNK,Frais bancaires,1000.0,,519591.98,MCB Internet Banking Document (23).csv
11/11/2024,08/11/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24316QS4SD\BNK   TELMA S.A F2411221598,Autre revenu,,299000.0,220591.98,MCB Internet Banking Document (23).csv
11/11/2024,11/11/2024,Retrait sur GAB confrere  753370 FT24316PNL0Q\BNK  SGMADA Agence MAHAZO,Retrait,20000.0,,200591.98,MCB Internet Banking Document (23).csv
11/11/2024,11/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT2431600390\BNK   Mvola Bank to Wallet,Mvola (sortie),50000.0,,150591.98,MCB Internet Banking Document (23).csv
11/11/2024,11/11/2024,DB vente carte confrere  454660 FT24316X9XMF\BNK  SOCIETE LIANTSOA,Paiement carte,14500.0,,136091.98,MCB Internet Banking Document (23).csv
11/11/2024,11/11/2024,Retrait sur GAB confrere  455720 FT24316P7QW4\BNK  SGMADA Agence MAHAZO,Retrait,30000.0,,106091.98,MCB Internet Banking Document (23).csv
11/11/2024,11/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT2431682T9G\BNK   Mvola Bank to Wallet,Mvola (sortie),11000.0,,95091.98,MCB Internet Banking Document (23).csv
15/11/2024,15/11/2024,Retrait sur GAB confrere  441010 FT243203SCTT\BNK  SGMADA Agence MAHAZO-An,Retrait,50000.0,,45091.98,MCB Internet Banking Document (23).csv
18/11/2024,18/11/2024,Transfer Wallet to Bank Mvola Wallet to FT243239TQS9\BNK,Mvola (sortie),400000.0,,445091.98,MCB Internet Banking Document (23).csv
18/11/2024,18/11/2024,DB vente carte etrangere  854570 FT24323CDGHK\BNK  WWW CONTABO- COM,Paiement carte,21501.93,,423590.05,MCB Internet Banking Document (23).csv
21/11/2024,21/11/2024,DB vente carte etrangere  280630 FT24326JMC8M\BNK  WWW CONTABO/ COM,Paiement carte,67057.73,,356532.32,MCB Internet Banking Document (23).csv
22/11/2024,22/11/2024,DB vente carte etrangere  427200 FT2432787CDV\BNK  FACEBK FBSU6F8CR2,Paiement carte,23986.4,,332545.92,MCB Internet Banking Document (23).csv
25/11/2024,25/11/2024,DB vente carte etrangere  606450 FT243309JVRR\BNK  FACEBK 3HBTTF4CR2,Paiement carte,24028.59,,308517.33,MCB Internet Banking Document (23).csv
25/11/2024,25/11/2024,Transfer Wallet to Bank Mvola Wallet to FT243303HQT5\BNK,Mvola (sortie),50000.0,,358517.33,MCB Internet Banking Document (23).csv
25/11/2024,25/11/2024,DB vente carte etrangere  536650 FT24330W2QNV\BNK  FACEBK BEXP5GLBR2,Paiement carte,14128.81,,344388.52,MCB Internet Banking Document (23).csv
28/11/2024,28/11/2024,DB vente carte etrangere  606570 FT24333M1ZJW\BNK  FACEBK C6UBVFGBR2,Paiement carte,13282.93,,331105.59,MCB Internet Banking Document (23).csv
28/11/2024,28/11/2024,DB vente carte etrangere  REV FT243336HZSL\BNK   607070 FACEBK 3HBTTF4CR2,Paiement carte,24028.59,,355134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT24334FD2VZ\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,350134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Extourne-Transfer Bank to Wallet M. FANOMEZANIRINA FENOHERY FT24334FD2VZ\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,355134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT24334SY1KC\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,350134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Extourne-Transfer Bank to Wallet M. FANOMEZANIRINA FENOHERY FT24334SY1KC\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,355134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT2433464V90\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,350134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Extourne-Transfer Bank to Wallet M. FANOMEZANIRINA FENOHERY FT2433464V90\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,355134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT24334KZ85S\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,350134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Extourne-Transfer Bank to Wallet M. FANOMEZANIRINA FENOHERY FT24334KZ85S\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,355134.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Frais de virement FT243348G0M8\BNK,Frais bancaires,775.0,,354359.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,TVA FT243348G0M8\BNK,Frais bancaires,155.0,,354204.18,MCB Internet Banking Document (23).csv
29/11/2024,29/11/2024,Transfer Bank to Wallet  MVOLA WALLET FT243348G0M8\BNK   Mvola Bank to Wallet,Mvola (sortie),155000.0,,199204.18,MCB Internet Banking Document (23).csv
29/11/2024,01/12/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241130,Frais bancaires,2000.0,,197204.18,MCB Internet Banking Document (23).csv
29/11/2024,01/12/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241130,Frais bancaires,10000.0,,187204.18,MCB Internet Banking Document (23).csv
02/12/2024,02/12/2024,Transfer Bank to Wallet  MVOLA WALLET FT24337LN5Y3\BNK   Mvola Bank to Wallet,Mvola (sortie),50000.0,,137204.18,00001079646~C~BNK_00001079646.csv
02/12/2024,02/12/2024,DB vente carte etrangere  278990 FT24337V1X2C\BNK  CONTABO/COM,Paiement carte,60174.79,,77029.39,00001079646~C~BNK_00001079646.csv
02/12/2024,02/12/2024,Retrait sur GAB confrere  291640 FT2433750GWD\BNK  SGMADA Mahazo,Retrait,50000.0,,27029.39,00001079646~C~BNK_00001079646.csv
02/12/2024,02/12/2024,Transfer Bank to Wallet  MVOLA WALLET FT24337LN5Y3\BNK   Mvola Bank to Wallet,Mvola (sortie),50000.0,,137204.18,MCB Internet Banking Document (24).csv
02/12/2024,02/12/2024,DB vente carte etrangere  278990 FT24337V1X2C\BNK  CONTABO/COM,Paiement carte,60174.79,,77029.39,MCB Internet Banking Document (24).csv
02/12/2024,02/12/2024,Retrait sur GAB confrere  291640 FT2433750GWD\BNK  SGMADA Mahazo,Retrait,50000.0,,27029.39,MCB Internet Banking Document (24).csv
06/12/2024,06/12/2024,Virement recus Banque Confrere  RIAKE FT24341Q3152\BNK   Reste Paiement Mrway,Riake,,300000.0,327029.39,00001079646~C~BNK_00001079646.csv
06/12/2024,06/12/2024,Virement recus Banque Confrere  RIAKE FT24341Q3152\BNK   Reste Paiement Mrway,Riake,,300000.0,327029.39,MCB Internet Banking Document (24).csv
09/12/2024,09/12/2024,Transfer Bank to Wallet  MVOLA WALLET FT24344G4W3V\BNK   Mvola Bank to,Mvola (sortie),5000.0,,322029.39,00001079646~C~BNK_00001079646.csv
09/12/2024,09/12/2024,Retrait sur GAB confrere  438400 FT243449XYN9\BNK  SGMADA Agence MAHAZO-An,Retrait,50000.0,,272029.39,00001079646~C~BNK_00001079646.csv
09/12/2024,09/12/2024,Transfer Bank to Wallet  MVOLA WALLET FT24344G4W3V\BNK   Mvola Bank to,Mvola (sortie),5000.0,,322029.39,MCB Internet Banking Document (24).csv
09/12/2024,09/12/2024,Retrait sur GAB confrere  438400 FT243449XYN9\BNK  SGMADA Agence MAHAZO-An,Retrait,50000.0,,272029.39,MCB Internet Banking Document (24).csv
10/12/2024,09/12/2024,Frais de virement FT24345T4WPL\BNK,Frais bancaires,5000.0,,267029.39,00001079646~C~BNK_00001079646.csv
10/12/2024,09/12/2024,TVA FT24345T4WPL\BNK,Frais bancaires,1000.0,,266029.39,00001079646~C~BNK_00001079646.csv
10/12/2024,09/12/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24345T4WPL\BNK   TELMA S.A F2412340559,Autre revenu,,249000.0,17029.39,00001079646~C~BNK_00001079646.csv
10/12/2024,10/12/2024,Retrait sur GAB confrere  723980 FT24345G7V6Q\BNK  BNI BNI AMPASAMPITO,Retrait,10000.0,,7029.39,00001079646~C~BNK_00001079646.csv
10/12/2024,09/12/2024,Frais de virement FT24345T4WPL\BNK,Frais bancaires,5000.0,,267029.39,MCB Internet Banking Document (24).csv
10/12/2024,09/12/2024,TVA FT24345T4WPL\BNK,Frais bancaires,1000.0,,266029.39,MCB Internet Banking Document (24).csv
10/12/2024,09/12/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24345T4WPL\BNK   TELMA S.A F2412340559,Autre revenu,,249000.0,17029.39,MCB Internet Banking Document (24).csv
10/12/2024,10/12/2024,Retrait sur GAB confrere  723980 FT24345G7V6Q\BNK  BNI BNI AMPASAMPITO,Retrait,10000.0,,7029.39,MCB Internet Banking Document (24).csv
26/12/2024,26/12/2024,Transfer Wallet to Bank Mvola Wallet to FT24361QZC1Q\BNK,Mvola (sortie),70000.0,,77029.39,00001079646~C~BNK_00001079646.csv
26/12/2024,26/12/2024,DB vente carte etrangere  270080 FT24361R7Y7J\BNK  CONTABO COM,Paiement carte,67602.62,,9426.77,00001079646~C~BNK_00001079646.csv
26/12/2024,26/12/2024,Transfer Wallet to Bank Mvola Wallet to FT24361QZC1Q\BNK,Mvola (sortie),70000.0,,77029.39,MCB Internet Banking Document (24).csv
26/12/2024,26/12/2024,DB vente carte etrangere  270080 FT24361R7Y7J\BNK  CONTABO COM,Paiement carte,67602.62,,9426.77,MCB Internet Banking Document (24).csv
30/12/2024,30/12/2024,Transfer Wallet to Bank Mvola Wallet to FT24365ZB9GB\BNK,Mvola (sortie),350000.0,,359426.77,00001079646~C~BNK_00001079646.csv
30/12/2024,30/12/2024,Retrait sur GAB confrere  709440 FT24365SQ4MB\BNK  BMOI GAB 20 TANTOMBATO,Retrait,350000.0,,9426.77,00001079646~C~BNK_00001079646.csv
30/12/2024,30/12/2024,Virement recus Banque Confrere  RIAKE FT24365S44NT\BNK   Paiement Meristheme,Riake,,500000.0,509426.77,00001079646~C~BNK_00001079646.csv
30/12/2024,30/12/2024,Transfer Wallet to Bank Mvola Wallet to FT24365ZB9GB\BNK,Mvola (sortie),350000.0,,359426.77,MCB Internet Banking Document (24).csv
30/12/2024,30/12/2024,Retrait sur GAB confrere  709440 FT24365SQ4MB\BNK  BMOI GAB 20 TANTOMBATO,Retrait,350000.0,,9426.77,MCB Internet Banking Document (24).csv
30/12/2024,30/12/2024,Virement recus Banque Confrere  RIAKE FT24365S44NT\BNK   Paiement Meristheme,Riake,,500000.0,509426.77,MCB Internet Banking Document (24).csv
31/12/2024,31/12/2024,Retrait sur GAB confrere  351640 FT2436659K4H\BNK  SGMADA Agence MAHAZO,Retrait,100000.0,,409426.77,00001079646~C~BNK_00001079646.csv
31/12/2024,01/01/2025,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241231,Frais bancaires,2000.0,,407426.77,00001079646~C~BNK_00001079646.csv
31/12/2024,01/01/2025,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241231,Frais bancaires,10000.0,,397426.77,00001079646~C~BNK_00001079646.csv
31/12/2024,31/12/2024,Retrait sur GAB confrere  351640 FT2436659K4H\BNK  SGMADA Agence MAHAZO,Retrait,100000.0,,409426.77,MCB Internet Banking Document (24).csv
31/12/2024,01/01/2025,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241231,Frais bancaires,2000.0,,407426.77,MCB Internet Banking Document (24).csv
31/12/2024,01/01/2025,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20241231,Frais bancaires,10000.0,,397426.77,MCB Internet Banking Document (24).csv
03/11/2025,03/11/2025,Retrait sur GAB confrere  313580 FT25307ZJJHX\BNK  SGMADA Agence MAHAZO,Retrait,100000.0,,36294.0,MCB Internet Banking Document (11).csv
03/11/2025,03/11/2025,Transfer Wallet to Bank Mvola Wallet to FT253072BRD0\BNK,Mvola (sortie),800000.0,,836294.0,MCB Internet Banking Document (11).csv
03/11/2025,03/11/2025,Retrait sur GAB confrere  363390 FT253078Q4P5\BNK  BNI BNI AMPASAMPITO,Retrait,800000.0,,36294.0,MCB Internet Banking Document (11).csv
03/11/2025,03/11/2025,Transfer Wallet to Bank Mvola Wallet to FT25307RD3HJ\BNK,Mvola (sortie),1000000.0,,1036294.0,MCB Internet Banking Document (11).csv
03/11/2025,03/11/2025,Retrait sur GAB confrere  595480 FT25307NS1J0\BNK  BNI CMT AMBOHIMANGAKELY,Retrait,800000.0,,236294.0,MCB Internet Banking Document (11).csv
03/11/2025,03/11/2025,Retrait sur GAB confrere  596120 FT25307HP9TR\BNK  BNI CMT AMBOHIMANGAKELY,Retrait,200000.0,,36294.0,MCB Internet Banking Document (11).csv
06/11/2025,06/11/2025,Transfer Wallet to Bank Mvola Wallet to FT253108VQG0\BNK,Mvola (sortie),180000.0,,216294.0,MCB Internet Banking Document (11).csv
07/11/2025,07/11/2025,Virement recus Banque Confrere  RIAKE FT25311VPWYD\BNK   Acompte Nostra,Riake,,500000.0,716294.0,MCB Internet Banking Document (11).csv
10/11/2025,04/11/2025,Frais de virement FT253090N2NF\BNK,Frais bancaires,5000.0,,711294.0,MCB Internet Banking Document (11).csv
10/11/2025,04/11/2025,TVA FT253090N2NF\BNK,Frais bancaires,1000.0,,710294.0,MCB Internet Banking Document (11).csv
10/11/2025,04/11/2025,Prelevement automatic -DR DD INTERMEDIATARY FT253090N2NF\BNK   TELMA S.A F2511925902,Autre revenu,,249000.0,461294.0,MCB Internet Banking Document (11).csv
10/11/2025,10/11/2025,Virement recus Banque Confrere  RIAKE FT25314YBYX7\BNK   Reste Pmt Maintenance Fenohery Meri,Riake,,200000.0,661294.0,MCB Internet Banking Document (11).csv
11/11/2025,10/11/2025,JUICE Virement autre banque locale FANOMEZANIRINA FENOHERY FT25315PF2M4\BNK   Support compte pro,Autre revenu,,60000.0,601294.0,MCB Internet Banking Document (11).csv
13/11/2025,13/11/2025,DB vente carte etrangere  589070 FT25317RW2KJ\BNK  PAYPAL  TRAE,Paiement carte,14128.0,,587166.0,MCB Internet Banking Document (11).csv
17/11/2025,17/11/2025,Frais de virement FT25321SDLD5\BNK,Frais bancaires,1000.0,,586166.0,MCB Internet Banking Document (11).csv
17/11/2025,17/11/2025,TVA FT25321SDLD5\BNK,Frais bancaires,200.0,,585966.0,MCB Internet Banking Document (11).csv
17/11/2025,17/11/2025,Transfer Bank to Wallet  MVOLA WALLET FT25321SDLD5\BNK   Mvola Bank to Wallet,Mvola (sortie),200000.0,,385966.0,MCB Internet Banking Document (11).csv
18/11/2025,18/11/2025,Frais de virement FT253227W4T2\BNK,Frais bancaires,1000.0,,384966.0,MCB Internet Banking Document (11).csv
18/11/2025,18/11/2025,TVA FT253227W4T2\BNK,Frais bancaires,200.0,,384766.0,MCB Internet Banking Document (11).csv
18/11/2025,18/11/2025,Transfer Bank to Wallet  MVOLA WALLET FT253227W4T2\BNK   Mvola Bank to Wallet,Mvola (sortie),200000.0,,184766.0,MCB Internet Banking Document (11).csv
