Date,Value Date,Description,Category,Debit,Credit,Balance,SourceFile
26/01/2024,26/01/2024,Retrait sur GAB confrere  688110 FT240268C63L\BNK  BNI BNI AMPASAMPITO,Withdrawal,100000.0,,589950.83,MCB Internet Banking Document (13).pdf
30/01/2024,30/01/2024,Retrait sur GAB confrere  657900 FT24030VDF3D\BNK  SGMADA Agence MAHAZO,Withdrawal,20000.0,,569950.83,MCB Internet Banking Document (13).pdf
31/01/2024,01/02/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240131,Fees,2000.0,,567950.83,MCB Internet Banking Document (13).pdf
31/01/2024,01/02/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240131,Fees,10000.0,,557950.83,MCB Internet Banking Document (13).pdf
09/05/2025,09/05/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT2512937SWG\BNK,Mvola,,300000.0,304059.74,MCB Internet Banking Document (5).pdf
09/05/2025,09/05/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT25129WWXKR\BNK,Mvola,,890000.0,1194059.74,MCB Internet Banking Document (5).pdf
09/05/2025,09/05/2025,DB vente carte etrangere  816420 FT25129CS2Y3\BNK  FIGMA,Card Payment,876957.25,,317102.49,MCB Internet Banking Document (5).pdf
09/05/2025,08/05/2025,Frais de virement FT25129H71Z2\BNK,Fees,5000.0,,312102.49,MCB Internet Banking Document (5).pdf
09/05/2025,08/05/2025,TVA FT25129H71Z2\BNK,Tax,1000.0,,311102.49,MCB Internet Banking Document (5).pdf
09/05/2025,08/05/2025,Prelevement automatic -DR DD INTERMEDIATARY FT25129H71Z2\BNK   TELMA S.A F2505985452,Other Expense,249000.0,,62102.49,MCB Internet Banking Document (5).pdf
09/05/2025,09/05/2025,DB vente carte confrere  543830 FT25129PYXYZ\BNK  S2M,Card Payment,6890.0,,55212.49,MCB Internet Banking Document (5).pdf
16/05/2025,16/05/2025,Virement recus Banque Confrere  RIAKE FT251366PYY7\BNK   1er Jalon Tanaavo,Riake,,1200000.0,1255212.49,MCB Internet Banking Document (5).pdf
16/05/2025,16/05/2025,Retrait sur GAB confrere  640680 FT25136LRSB8\BNK  SGMADA Mahazo,Withdrawal,800000.0,,455212.49,MCB Internet Banking Document (5).pdf
16/05/2025,16/05/2025,Retrait sur GAB confrere  641310 FT25136LNMWW\BNK  SGMADA Mahazo,Withdrawal,200000.0,,255212.49,MCB Internet Banking Document (5).pdf
16/05/2025,16/05/2025,Retrait sur GAB confrere  642320 FT25136FR2R4\BNK  SGMADA Mahazo,Withdrawal,60000.0,,195212.49,MCB Internet Banking Document (5).pdf
19/05/2025,19/05/2025,DB vente carte etrangere  027050 FT251396Y101\BNK  GOOGLE GOOGLE ONE,Card Payment,104451.08,,90761.41,MCB Internet Banking Document (5).pdf
19/05/2025,19/05/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT25139M8W19\BNK,Mvola,,200000.0,290761.41,MCB Internet Banking Document (5).pdf
19/05/2025,19/05/2025,Retrait sur GAB confrere  493340 FT25139CXLN6\BNK  BNI BNI MAHAMASINA,Withdrawal,200000.0,,90761.41,MCB Internet Banking Document (5).pdf
21/05/2025,21/05/2025,DB vente carte etrangere  829130 FT2514175CG0\BNK  STEVENS WHOP TEMP,Card Payment,4651.58,,86109.83,MCB Internet Banking Document (5).pdf
21/05/2025,21/05/2025,DB vente carte etrangere  REV FT25141W1ZMK\BNK   831100 STEVENS WHOP TEMP,Other Income,,4651.58,90761.41,MCB Internet Banking Document (5).pdf
22/05/2025,22/05/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT2514292WNN\BNK,Mvola,,10000.0,100761.41,MCB Internet Banking Document (5).pdf
23/05/2025,23/05/2025,DB vente carte etrangere  753490 FT2514312XBK\BNK  OPENAI  CHATGPT SUBSCR,Card Payment,93020.32,,7741.09,MCB Internet Banking Document (5).pdf
23/05/2025,23/05/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT25143KQL9M\BNK,Mvola,,100000.0,107741.09,MCB Internet Banking Document (5).pdf
23/05/2025,23/05/2025,DB vente carte etrangere  232780 FT25143PM9S0\BNK  WWW CONTABO COM,Card Payment,92328.04,,15413.05,MCB Internet Banking Document (5).pdf
30/05/2025,01/06/2025,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20250531,Fees,2000.0,,13413.05,MCB Internet Banking Document (5).pdf
30/05/2025,01/06/2025,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20250531,Fees,10000.0,,3413.05,MCB Internet Banking Document (5).pdf
04/04/2023,04/04/2023,Depot en especes  LUI MEME TT23094THXSF,Other Income,,50000.0,49966.63,MCB Internet Banking Document (29).pdf
04/04/2023,04/04/2023,DB vente carte etrangere  459460 FT230949H5JL\BNK  PAYPRO US INC.,Card Payment,4468.01,,45498.62,MCB Internet Banking Document (29).pdf
05/04/2023,05/04/2023,Retrait sur GAB confrere  761310 FT23095CLZNP\BNK  SGMADA Independance 1,Withdrawal,30000.0,,15498.62,MCB Internet Banking Document (29).pdf
05/04/2023,05/04/2023,DB vente carte etrangere  068400 FT23095N2DVB\BNK  SPOTIFY AB,Card Payment,13369.02,,2129.6,MCB Internet Banking Document (29).pdf
06/04/2023,06/04/2023,Virement recus Banque Confrere GEEKWORKERS SARL FT23096VDLQ6\BNK   Prestation - GW - Mars 23,Transfer,,3146139.6,3148269.2,MCB Internet Banking Document (29).pdf
07/04/2023,07/04/2023,Retrait sur GAB confrere  610580 FT23097S0L9R\BNK  BNI BNI AMPARAFARAVOLA,Withdrawal,100000.0,,3048269.2,MCB Internet Banking Document (29).pdf
11/04/2023,11/04/2023,Retrait sur GAB confrere  369760 FT23101XD9JH\BNK  BNI BNI AMPARAFARAVOLA,Withdrawal,200000.0,,2848269.2,MCB Internet Banking Document (29).pdf
11/04/2023,11/04/2023,Retrait sur GAB confrere  370370 FT23101CL9LB\BNK  BNI BNI AMPARAFARAVOLA,Withdrawal,100000.0,,2748269.2,MCB Internet Banking Document (29).pdf
11/04/2023,11/04/2023,Retrait sur GAB confrere  418590 FT23101RQFV5\BNK  BNI CMT AMBOHIMANGAKELY,Withdrawal,200000.0,,2548269.2,MCB Internet Banking Document (29).pdf
11/04/2023,11/04/2023,Retrait sur GAB confrere  397820 FT23101M5LWG\BNK  SGMADA Mahazo,Withdrawal,800000.0,,1748269.2,MCB Internet Banking Document (29).pdf
11/04/2023,11/04/2023,DB vente carte etrangere  REV FT23101STDY3\BNK   459620 PAYPRO US INC.,Other Income,,4468.01,1752737.21,MCB Internet Banking Document (29).pdf
12/04/2023,11/04/2023,Frais de virement FT23102CKCMC\BNK,Fees,2000.0,,1750737.21,MCB Internet Banking Document (29).pdf
12/04/2023,11/04/2023,TVA FT23102CKCMC\BNK,Tax,400.0,,1750337.21,MCB Internet Banking Document (29).pdf
12/04/2023,11/04/2023,Prelevement automatic -DR DD INTERMEDIATARY FT23102CKCMC\BNK   TELMA S.A F2304777773,Other Expense,249000.0,,1501337.21,MCB Internet Banking Document (29).pdf
12/04/2023,12/04/2023,Retrait sur GAB confrere  312620 FT23102PQWKP\BNK  SGMADA AGENCE ILAFY --A,Withdrawal,50000.0,,1451337.21,MCB Internet Banking Document (29).pdf
12/04/2023,12/04/2023,Retrait sur GAB confrere  709140 FT23102L5HGP\BNK  SGMADA Mahazo,Withdrawal,50000.0,,1401337.21,MCB Internet Banking Document (29).pdf
13/04/2023,13/04/2023,Retrait sur GAB confrere  368590 FT23103WCZ5D\BNK  BNI BNI AMPASAMPITO,Withdrawal,800000.0,,601337.21,MCB Internet Banking Document (29).pdf
13/04/2023,13/04/2023,Retrait sur GAB confrere  369260 FT23103R2SQ6\BNK  BNI BNI AMPASAMPITO,Withdrawal,200000.0,,401337.21,MCB Internet Banking Document (29).pdf
13/04/2023,13/04/2023,Retrait sur GAB confrere  369930 FT23103RMC1S\BNK  BNI BNI AMPASAMPITO,Withdrawal,150000.0,,251337.21,MCB Internet Banking Document (29).pdf
14/04/2023,14/04/2023,DB vente carte etrangere  002830 FT2310497BWH\BNK  PAYPAL,Card Payment,4496.52,,246840.69,MCB Internet Banking Document (29).pdf
14/04/2023,14/04/2023,DB vente carte etrangere  REV FT23104RQRZH\BNK   002940 PAYPAL,Other Income,,4496.52,251337.21,MCB Internet Banking Document (29).pdf
14/04/2023,14/04/2023,DB vente carte etrangere  002970 FT23104MT0H8\BNK  PAYPAL PREM KUMAR,Card Payment,44981.4,,206355.81,MCB Internet Banking Document (29).pdf
14/04/2023,14/04/2023,Retrait sur GAB confrere  492270 FT23104JTRP2\BNK  BNI BNI ANDRAVOAHANGY,Withdrawal,100000.0,,106355.81,MCB Internet Banking Document (29).pdf
18/04/2023,18/04/2023,DB vente carte etrangere  460040 FT2310851RM8\BNK  PayPro US Inc.,Card Payment,22586.63,,83769.18,MCB Internet Banking Document (29).pdf
25/04/2023,25/04/2023,Transfert compte a compte RefundPAYPRO US INC. FT23115B72KQ\B99  RefundPAYPRO US RefundPAYPRO US INC.,Refund,,21325.71,105094.89,MCB Internet Banking Document (29).pdf
25/04/2023,25/04/2023,Retrait sur GAB confrere  577920 FT23115GCNYH\BNK  BNI BNI AMPASAMPITO,Withdrawal,50000.0,,55094.89,MCB Internet Banking Document (29).pdf
28/04/2023,01/05/2023,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20230430,Fees,2000.0,,53094.89,MCB Internet Banking Document (29).pdf
28/04/2023,01/05/2023,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20230430,Fees,10000.0,,43094.89,MCB Internet Banking Document (29).pdf
01/03/2023,01/03/2023,Retrait sur GAB confrere  444480 FT230608HN8S\BNK  BNI BNI ANTSAKAVIRO,Withdrawal,200000.0,,1841623.17,MCB Internet Banking Document (28).pdf
01/03/2023,01/03/2023,Retrait sur GAB confrere  445990 FT23060X01HV\BNK  BNI BNI ANTSAKAVIRO,Withdrawal,200000.0,,1641623.17,MCB Internet Banking Document (28).pdf
01/03/2023,01/03/2023,Retrait sur GAB confrere  446550 FT230608JJZ2\BNK  BNI BNI ANTSAKAVIRO,Withdrawal,200000.0,,1441623.17,MCB Internet Banking Document (28).pdf
02/03/2023,02/03/2023,Retrait sur GAB confrere  357880 FT230611JK4K\BNK  SGMADA Mahazo 2,Withdrawal,50000.0,,1391623.17,MCB Internet Banking Document (28).pdf
02/03/2023,02/03/2023,Retrait sur GAB confrere  358600 FT230611J388\BNK  SGMADA Mahazo 2,Withdrawal,50000.0,,1341623.17,MCB Internet Banking Document (28).pdf
03/03/2023,03/03/2023,Retrait sur GAB confrere  695050 FT230628Z0Z7\BNK  BNI BNI AMPASAMPITO,Withdrawal,100000.0,,1241623.17,MCB Internet Banking Document (28).pdf
06/03/2023,06/03/2023,DB vente carte etrangere  068340 FT23065XZ0DH\BNK  SPOTIFY AB,Card Payment,13216.13,,1228407.04,MCB Internet Banking Document (28).pdf
06/03/2023,06/03/2023,Retrait sur GAB confrere  453870 FT230652ZF27\BNK  BNI ANKORONDRANO Route,Withdrawal,100000.0,,1128407.04,MCB Internet Banking Document (28).pdf
06/03/2023,06/03/2023,Virement recus Banque Confrere GEEKWORKERS SARL FT23065NZPD2\BNK   Prestation Fev 2023 - GW,Transfer,,3475710.0,4604117.04,MCB Internet Banking Document (28).pdf
07/03/2023,07/03/2023,Retrait sur GAB confrere  677690 FT23066YH85L\BNK  BNI ANKORONDRANO Route,Withdrawal,100000.0,,4504117.04,MCB Internet Banking Document (28).pdf
08/03/2023,08/03/2023,Retrait sur GAB MCB  405960 FT23067JCH37\BNK  MCB MADA LE BONNET,Withdrawal,150000.0,,4354117.04,MCB Internet Banking Document (28).pdf
08/03/2023,08/03/2023,DB vente carte confrere  567600 FT23067XHSDM\BNK  JUMBO TANJOMBAT,Card Payment,65890.0,,4288227.04,MCB Internet Banking Document (28).pdf
08/03/2023,08/03/2023,Retrait sur GAB confrere  713180 FT2306782HDL\BNK  BNI ANALAKELY 74,Withdrawal,100000.0,,4188227.04,MCB Internet Banking Document (28).pdf
09/03/2023,09/03/2023,Retrait sur GAB confrere  704680 FT230685NMS0\BNK  SGMADA Mahazo,Withdrawal,50000.0,,4138227.04,MCB Internet Banking Document (28).pdf
10/03/2023,09/03/2023,Frais de virement FT230696DCPZ\BNK,Fees,2000.0,,4136227.04,MCB Internet Banking Document (28).pdf
10/03/2023,09/03/2023,TVA FT230696DCPZ\BNK,Tax,400.0,,4135827.04,MCB Internet Banking Document (28).pdf
10/03/2023,09/03/2023,Prelevement automatic -DR DD INTERMEDIATARY FT230696DCPZ\BNK   TELMA MOBILE FINV/00084683/23 316219,Other Expense,247000.0,,3888827.04,MCB Internet Banking Document (28).pdf
13/03/2023,13/03/2023,DB vente carte etrangere  857050 FT230721DJVS\BNK  SmartGlocal,Card Payment,46860.41,,3841966.63,MCB Internet Banking Document (28).pdf
13/03/2023,13/03/2023,Retrait sur GAB confrere  032350 FT23072PF1WF\BNK  BNI BNI ANTSAKAVIRO,Withdrawal,100000.0,,3741966.63,MCB Internet Banking Document (28).pdf
13/03/2023,13/03/2023,Retrait sur GAB confrere  483180 FT230725K02W\BNK  BNI BNI AMPASAMPITO,Withdrawal,100000.0,,3641966.63,MCB Internet Banking Document (28).pdf
13/03/2023,13/03/2023,Retrait sur GAB confrere  586650 FT23072YVZK0\BNK  SGMADA 67 Ha,Withdrawal,800000.0,,2841966.63,MCB Internet Banking Document (28).pdf
13/03/2023,13/03/2023,Retrait sur GAB confrere  587230 FT23072PYXX3\BNK  SGMADA 67 Ha,Withdrawal,800000.0,,2041966.63,MCB Internet Banking Document (28).pdf
13/03/2023,13/03/2023,Retrait sur GAB confrere  587750 FT23072QK3CF\BNK  SGMADA 67 Ha,Withdrawal,800000.0,,1241966.63,MCB Internet Banking Document (28).pdf
13/03/2023,13/03/2023,Retrait sur GAB confrere  588490 FT23072PT7CD\BNK  SGMADA 67 Ha,Withdrawal,800000.0,,441966.63,MCB Internet Banking Document (28).pdf
13/03/2023,13/03/2023,Retrait sur GAB confrere  589320 FT23072F5Z5V\BNK  SGMADA 67 Ha,Withdrawal,400000.0,,41966.63,MCB Internet Banking Document (28).pdf
14/03/2023,14/03/2023,Retrait sur GAB confrere  694790 FT23073PM0JP\BNK  BNI BNI AMPASAMPITO,Withdrawal,30000.0,,11966.63,MCB Internet Banking Document (28).pdf
31/03/2023,01/04/2023,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20230331,Fees,2000.0,,9966.63,MCB Internet Banking Document (28).pdf
10/04/2025,10/04/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT25100ZXWLY\BNK,Mvola,,300000.0,313901.08,MCB Internet Banking Document (4).pdf
10/04/2025,09/04/2025,Frais de virement FT25100ZRK5Y\BNK,Fees,5000.0,,308901.08,MCB Internet Banking Document (4).pdf
10/04/2025,09/04/2025,TVA FT25100ZRK5Y\BNK,Tax,1000.0,,307901.08,MCB Internet Banking Document (4).pdf
10/04/2025,09/04/2025,Prelevement automatic -DR DD INTERMEDIATARY FT25100ZRK5Y\BNK   TELMA S.A F2504839198,Other Expense,249000.0,,58901.08,MCB Internet Banking Document (4).pdf
14/04/2025,14/04/2025,Transfer Bank to Wallet  MVOLA WALLET FT25104TTDTT\BNK   Mvola Bank to Wallet,Mvola Out,50000.0,,8901.08,MCB Internet Banking Document (4).pdf
16/04/2025,16/04/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT2510626TBX\BNK,Mvola,,180000.0,188901.08,MCB Internet Banking Document (4).pdf
16/04/2025,16/04/2025,JUICE Virement autre banque locale LYCEE FRANCAIS DE TANANARIVE FT251064ZGW1\BNK   ANTSIRABE EPFB CE2A RAZEFARSON MIRA,Other Expense,170000.0,,18901.08,MCB Internet Banking Document (4).pdf
22/04/2025,22/04/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT25112ZV3GN\BNK,Mvola,,250000.0,268901.08,MCB Internet Banking Document (4).pdf
22/04/2025,22/04/2025,DB vente carte etrangere  312860 FT25112WD8HL\BNK  OPENAI  CHATGPT SUBSCR,Card Payment,93345.3,,175555.78,MCB Internet Banking Document (4).pdf
24/04/2025,24/04/2025,DB vente carte etrangere  232660 FT2511412SDQ\BNK  WWW CONTABO COM,Card Payment,95498.78,,80057.0,MCB Internet Banking Document (4).pdf
28/04/2025,28/04/2025,Transfer Wallet to Bank Mvola Wallet to Bank FT25118RZNQC\BNK,Mvola,,100000.0,180057.0,MCB Internet Banking Document (4).pdf
28/04/2025,28/04/2025,DB vente carte etrangere  783420 FT25118BY08K\BNK  UX PILOT AI,Card Payment,133997.26,,46059.74,MCB Internet Banking Document (4).pdf
28/04/2025,28/04/2025,Transfer Bank to Wallet  MVOLA WALLET FT251181ZLXY\BNK   Mvola Bank to Wallet,Mvola Out,30000.0,,16059.74,MCB Internet Banking Document (4).pdf
30/04/2025,01/05/2025,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20250430,Fees,2000.0,,14059.74,MCB Internet Banking Document (4).pdf
30/04/2025,01/05/2025,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20250430,Fees,10000.0,,4059.74,MCB Internet Banking Document (4).pdf
01/12/2025,01/12/2025,Virement recus Banque Confrere  RIAKE FT25335ZZ0V0\BNK   Jalon1 Et 2 Fenohery Meristheme,Riake,,990000.0,1025620.49,MCB Internet Banking Document (12).pdf
01/12/2025,01/12/2025,DB vente carte etrangere  769280 FT253358P8PR\BNK  Google CLOUD HDG4RP,Card Payment,92.16,,1025528.33,MCB Internet Banking Document (12).pdf
03/12/2025,03/12/2025,Virement recus Banque Confrere  RIAKE FT253377WMP0\BNK   Acompte EGS,Riake,,1000000.0,2025528.33,MCB Internet Banking Document (12).pdf
05/12/2025,04/12/2025,Frais de virement FT253393911N\BNK,Fees,5000.0,,2020528.33,MCB Internet Banking Document (12).pdf
05/12/2025,04/12/2025,TVA FT253393911N\BNK,Tax,1000.0,,2019528.33,MCB Internet Banking Document (12).pdf
05/12/2025,04/12/2025,Prelevement automatic -DR DD INTERMEDIATARY FT253393911N\BNK   TELMA S.A F2512098451,Other Expense,249000.0,,1770528.33,MCB Internet Banking Document (12).pdf
05/12/2025,05/12/2025,DB vente carte etrangere  811060 FT25339JB24V\BNK  POLAR LEXINGTON-THEME,Card Payment,457910.73,,1312617.6,MCB Internet Banking Document (12).pdf
08/12/2025,08/12/2025,Frais de virement FT2534247PM4\BNK,Fees,1500.0,,1311117.6,MCB Internet Banking Document (12).pdf
08/12/2025,08/12/2025,TVA FT2534247PM4\BNK,Tax,300.0,,1310817.6,MCB Internet Banking Document (12).pdf
08/12/2025,08/12/2025,Transfer Bank to Wallet  MVOLA WALLET FT2534247PM4\BNK   Mvola Bank to Wallet,Mvola Out,300000.0,,1010817.6,MCB Internet Banking Document (12).pdf
08/12/2025,08/12/2025,DB vente carte etrangere  832490 FT25342NRCV2\BNK  POSTHOG PREAUTH,Card Payment,2302.36,,1008515.24,MCB Internet Banking Document (12).pdf
08/12/2025,08/12/2025,DB vente carte etrangere  REV FT25342Y5VQZ\BNK   833300 POSTHOG PREAUTH,Other Income,,2302.36,1010817.6,MCB Internet Banking Document (12).pdf
11/12/2025,11/12/2025,DB vente carte etrangere  563200 FT25345DLLFS\BNK  NAME-CHEAP.COM M8AEYV,Card Payment,14678.75,,996138.85,MCB Internet Banking Document (12).pdf
15/12/2025,15/12/2025,Virement recus Banque Confrere  RIAKE FT25349ZYJ4Y\BNK   Maintenance Meristheme x2,Riake,,1500000.0,2496138.85,MCB Internet Banking Document (12).pdf
17/12/2025,17/12/2025,Virement recus Banque Confrere  INNOVEO FT25351Q3XSV\BNK   OV INNOVEO 100 2025,Transfer,,750000.0,3246138.85,MCB Internet Banking Document (12).pdf
19/12/2025,19/12/2025,DB vente carte etrangere  695620 FT253535N4N6\BNK  PADDLE.NET SETAPP,Card Payment,46627.87,,3199510.98,MCB Internet Banking Document (12).pdf
22/12/2025,22/12/2025,DB vente carte etrangere  287280 FT25356DC7LV\BNK  WWW CONTABO COM,Card Payment,92757.81,,3106753.17,MCB Internet Banking Document (12).pdf
22/12/2025,22/12/2025,Frais de virement FT253568CC5R\BNK,Fees,1250.0,,3105503.17,MCB Internet Banking Document (12).pdf
22/12/2025,22/12/2025,TVA FT253568CC5R\BNK,Tax,250.0,,3105253.17,MCB Internet Banking Document (12).pdf
22/12/2025,22/12/2025,Transfer Bank to Wallet  MVOLA WALLET FT253568CC5R\BNK   Mvola Bank to Wallet,Mvola Out,250000.0,,2855253.17,MCB Internet Banking Document (12).pdf
23/12/2025,23/12/2025,Transfer Bank to Wallet  MVOLA WALLET FT25357JNK81\BNK   Mvola Bank to Wallet,Mvola Out,50000.0,,2805253.17,MCB Internet Banking Document (12).pdf
26/12/2025,26/12/2025,DB vente carte etrangere  057590 FT253606LCSR\BNK  SPOTIFY AB,Card Payment,15440.95,,2789812.22,MCB Internet Banking Document (12).pdf
29/12/2025,29/12/2025,Frais de virement FT25363TBH89\BNK,Fees,2500.0,,2787312.22,MCB Internet Banking Document (12).pdf
29/12/2025,29/12/2025,TVA FT25363TBH89\BNK,Tax,500.0,,2786812.22,MCB Internet Banking Document (12).pdf
29/12/2025,29/12/2025,Transfer Bank to Wallet  MVOLA WALLET FT25363TBH89\BNK   Mvola Bank to Wallet,Mvola Out,500000.0,,2286812.22,MCB Internet Banking Document (12).pdf
29/12/2025,29/12/2025,Transfer Bank to Wallet  MVOLA WALLET FT25363R533W\BNK   Mvola Bank to Wallet,Mvola Out,50000.0,,2236812.22,MCB Internet Banking Document (12).pdf
29/12/2025,29/12/2025,Frais de virement FT2536365VR6\BNK,Fees,1000.0,,2235812.22,MCB Internet Banking Document (12).pdf
29/12/2025,29/12/2025,TVA FT2536365VR6\BNK,Tax,200.0,,2235612.22,MCB Internet Banking Document (12).pdf
29/12/2025,29/12/2025,Transfer Bank to Wallet  MVOLA WALLET FT2536365VR6\BNK   Mvola Bank to Wallet,Mvola Out,200000.0,,2035612.22,MCB Internet Banking Document (12).pdf
30/12/2025,30/12/2025,Transfer Bank to Wallet  MVOLA WALLET FT25364YXSST\BNK   Mvola Bank to Wallet,Mvola Out,100000.0,,1935612.22,MCB Internet Banking Document (12).pdf
31/12/2025,31/12/2025,Frais de virement FT25365PSPDZ\BNK,Fees,1000.0,,1934612.22,MCB Internet Banking Document (12).pdf
31/12/2025,31/12/2025,TVA FT25365PSPDZ\BNK,Tax,200.0,,1934412.22,MCB Internet Banking Document (12).pdf
31/12/2025,31/12/2025,Transfer Bank to Wallet  MVOLA WALLET FT25365PSPDZ\BNK   Mvola Bank to Wallet,Mvola Out,200000.0,,1734412.22,MCB Internet Banking Document (12).pdf
31/12/2025,01/01/2026,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20251231,Fees,2000.0,,1732412.22,MCB Internet Banking Document (12).pdf
31/12/2025,01/01/2026,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20251231,Fees,10000.0,,1722412.22,MCB Internet Banking Document (12).pdf
06/07/2023,06/07/2023,Depot en especes  LUI MEME TT231870X9TT,Other Income,,280000.0,271828.56,MCB Internet Banking Document (32).pdf
10/07/2023,10/07/2023,DB vente carte etrangere  068380 FT23191D8HPT\BNK  SPOTIFY AB,Card Payment,13906.66,,257921.9,MCB Internet Banking Document (32).pdf
11/07/2023,10/07/2023,Frais de virement FT231929CLKR\BNK,Fees,2000.0,,255921.9,MCB Internet Banking Document (32).pdf
11/07/2023,10/07/2023,TVA FT231929CLKR\BNK,Tax,400.0,,255521.9,MCB Internet Banking Document (32).pdf
11/07/2023,10/07/2023,Prelevement automatic -DR DD INTERMEDIATARY FT231929CLKR\BNK   TELMA S.A F2307931361,Other Expense,249000.0,,6521.9,MCB Internet Banking Document (32).pdf
25/07/2023,25/07/2023,DB vente carte etrangere  518670 FT23206JYP4G\BNK  ORACLE IRELAND,Card Payment,4749.05,,1772.85,MCB Internet Banking Document (32).pdf
25/07/2023,25/07/2023,DB vente carte etrangere  REV FT23206CXTY9\BNK   518740 ORACLE IRELAND,Other Income,,4749.05,6521.9,MCB Internet Banking Document (32).pdf
25/07/2023,25/07/2023,DB vente carte etrangere  523080 FT232064Y8NN\BNK  ORACLE IRELAND,Card Payment,4749.05,,1772.85,MCB Internet Banking Document (32).pdf
25/07/2023,25/07/2023,DB vente carte etrangere  REV FT23206J3JN8\BNK   523130 ORACLE IRELAND,Other Income,,4749.05,6521.9,MCB Internet Banking Document (32).pdf
25/07/2023,25/07/2023,DB vente carte etrangere  525910 FT232066G889\BNK  ORACLE IRELAND,Card Payment,4749.05,,1772.85,MCB Internet Banking Document (32).pdf
25/07/2023,25/07/2023,DB vente carte etrangere  REV FT23206XV6MR\BNK   526010 ORACLE IRELAND,Other Income,,4749.05,6521.9,MCB Internet Banking Document (32).pdf
25/07/2023,25/07/2023,DB vente carte etrangere  531710 FT23206W2QTR\BNK  ORACLE IRELAND,Card Payment,4749.05,,1772.85,MCB Internet Banking Document (32).pdf
25/07/2023,25/07/2023,DB vente carte etrangere  REV FT23206M59RZ\BNK   531780 ORACLE IRELAND,Other Income,,4749.05,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  254990 FT232082NL7S\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT23208KZ0LJ\BNK   255040 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  256840 FT23208543SR\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT23208S3YZX\BNK   256910 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  265050 FT232086TW40\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT232089BZ3N\BNK   265090 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  267080 FT23208SZZFJ\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT232087HKQ0\BNK   267130 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  330380 FT23208Q1B2V\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT23208Z9QNK\BNK   330450 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  332170 FT232081D4TD\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT232088PJ9Y\BNK   332280 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  337490 FT23208JQ6G2\BNK  ORACLE IRELAND,Card Payment,4736.37,,1785.53,MCB Internet Banking Document (32).pdf
27/07/2023,27/07/2023,DB vente carte etrangere  REV FT23208X6G9R\BNK   337570 ORACLE IRELAND,Other Income,,4736.37,6521.9,MCB Internet Banking Document (32).pdf
